工步,模式編號,模式工步編號,模式,功率(W),工步編號,循環,迴圈,測試時間,執行時間(毫秒),實際開始時間,實際時間(毫秒),工步種類,電壓(V),電流(A),電量(Ah),能量(KWh),ACR(mOhm),DCIR,總電量(Ah),子工步編號,子迴圈,子循環,子工步種類,狀態,迴圈3,迴圈4,工步執行時間(時:分:秒 毫秒),充電電量(Ah),放電電量(Ah),總能量(KWh),LC電流(mA),Remark,描述,溫度1(℃),溫度2(℃),溫度3(℃),溫度4(℃),溫度5(℃),溫度6(℃),溫度7(℃),溫度8(℃),Voltage(mV)_R1,Current(mA)_R1,RemainingCapacity(mAH)_R1,FullChargeCapacity(mAH)_R1,CycleCount_R1,SOH(%)_R1,RSOC(%)_R1,CHG_R1,DSG_R1,PDSG_R1,HCFET_R1,CB_R1,GPIOB_R1,CUV_R1,COV_R1,OCC_R1,OCD_R1,AOLD_R1,AOLDL_R1,ASCD_R1,ASCDL_R1,OTC_R1,OTD_R1,UTC_R1,UTD_R1,LED_ERROR0_R1,PT_CTL01_R1,PT_CTL2_R1,CellVoltage1(mV)_R2,CellVoltage2(mV)_R2,CellVoltage3(mV)_R2,CellVoltage4(mV)_R2,CellVoltage5(mV)_R2,CellVoltage6(mV)_R2,CellVoltage7(mV)_R2,CellVoltage8(mV)_R2,CellVoltage9(mV)_R2,CellVoltage10(mV)_R2,CellVoltage11(mV)_R2,CellVoltage12(mV)_R2,CellVoltage13(mV)_R2,CellVoltage14(mV)_R2,CellVoltage15(mV)_R2,CellVoltage16(mV)_R2,TS1(C)_R2,TS2(C)_R2,TS3(C)_R2,TS4(C)_R2,TS5(C)_R2,TS6(C)_R2,OFSSET0<2000_R3,OFSSET1<2200_R3,OFSSET2<2400_R3,OFSSET3<2600_R3,OFSSET4<2800_R3,OFSSET5<3000_R3,OFSSET6<3200_R3,OFSSET7<3400_R3,OFSSET8<3600_R3,OFSSET9<3800_R3,ORG_CELL16_R3,FIX_CELL16_R3,TS7(C)_R4,MaxError_R4,PendingEDV_R4,ExtAveCellVoltage(mV)_R4,BatteryStatus_R4,OperationStatus0_R4,OperationStatus1_R4,SafetyStatus0_R4,SafetyStatus1_R4,GaugingStatus_R4,GS_EDV2_R4,GS_EDV1_R4,GS_EDV0_R4,GS_TC_R4,GS_TD_R4,GS_FC_R4,GS_FD_R4,GS_BALOK_R4,GS_DSG_R4,GS_CF_R4,GS_REST_R4,GS_OCVFR_R4,GS_FCCX_R4,GS_VDQ_R4,Serial_Number1_R5,Serial_Number2_R5,Serial_Number3_R5,Manufacturer_Name1_R5,Manufacturer_Name2_R5,Manufacturer_Name3_R5,Manufacture_Date_R6,BMS_Serial_Number_R6,Device_Chemistry_R6,BMS_FW_VER1_R6,BMS_FW_VER2_R6,BMS_FW_DATE_R6,EDV0_R7,EDV1_R7,EDV2_R7,HV1,HV2,HV3,HV4,HV5,HV6,HV7,HV8,HV9,HV10,HV11,HV12,HV13,HV14,HV15,HV16,HV17,HT1,HT2,HT3,HT4,HT5,HT6,HT7,HT8,HT9,HT10,HT11,HT12,HT13
6,0,6,1,0,6,1,1,2025-03-07 12:07:59.725,11772360,2025-03-07 12:08:00.095,11772730,REST,53.7032,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:09 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53717,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3358,3356,3360,3354,3355,3356,3356,3357,3359,3355,3355,3357,3358,3354,3367,36,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3344,3367,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.016,0.0225,0.0115,0.0085,0.0065,0.011,0.0075,0.009,0.01,-0.009,-0.0275,-0.0075,0.0035,0.0045,0.0095,-0.056,-0.0025,22.2,22,22,22,22,22,22.1,22.2,21.9,21.9,21.9,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:02.725,11775360,2025-03-07 12:08:03.095,11775730,REST,53.7027,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:12 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53718,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3357,3358,3356,3360,3354,3355,3357,3356,3356,3359,3355,3355,3357,3357,3355,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3345,3368,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.011,0.0135,0.0065,0.0085,0.008,0.013,0.0095,0.004,0.002,-0.0245,-0.033,0.0015,0.012,0.0005,-0.003,-0.0365,-0.001,22.3,22,22,22,22,22,22.1,22.2,21.7,21.8,21.8,21.9,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:05.725,11778360,2025-03-07 12:08:06.095,11778730,REST,53.6993,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:15 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53719,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3357,3358,3356,3359,3354,3355,3357,3356,3356,3359,3354,3355,3357,3357,3354,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3345,3368,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.01,0.015,0.009,0,-0.002,-0.0025,-0.003,0.004,0.008,0.0185,0.002,-0.017,-0.0125,0.005,0.021,-0.031,-0.0035,22.2,22.1,21.9,22,22,22,22.2,22.2,22,21.9,21.8,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:08.725,11781360,2025-03-07 12:08:09.095,11781730,REST,53.6981,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:18 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53709,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3358,3356,3359,3354,3355,3357,3356,3356,3359,3355,3355,3357,3357,3354,3369,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3346,3369,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0105,-0.0155,-0.0095,0,0.001,0.003,0.0035,-0.004,-0.008,-0.0195,-0.0045,0.0145,0.01,-0.0095,-0.024,0.024,-0.0045,22.3,22.3,22.1,22.1,22,22.1,22.4,22.4,22,22.1,22,22.1,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:11.725,11784360,2025-03-07 12:08:12.095,11784730,REST,53.6974,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:21 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53710,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3358,3356,3359,3354,3355,3357,3356,3356,3359,3354,3354,3357,3357,3354,3369,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3346,3369,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0175,-0.024,-0.0145,-0.0075,-0.006,-0.007,-0.0035,-0.008,-0.011,-0.004,0.0165,0.0125,0.0005,-0.012,-0.023,0.049,-0.005,22.1,22.1,22.1,22.1,22,22.1,22.2,22.2,21.9,22,21.9,22,22.1
6,0,6,1,0,6,1,1,2025-03-07 12:08:14.725,11787360,2025-03-07 12:08:15.095,11787730,REST,53.6953,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:24 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53709,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3357,3356,3359,3354,3355,3357,3356,3356,3359,3355,3354,3357,3357,3354,3369,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3347,3370,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.015,0.0225,0.0125,0.006,0.004,0.0055,0.0025,0.0085,0.0115,0.0065,-0.0155,-0.0155,-0.005,0.008,0.021,-0.053,-0.0035,22.3,22.1,22.1,22,22,22.1,22.1,22.2,22,22,21.9,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:17.725,11790360,2025-03-07 12:08:18.095,11790730,REST,53.6937,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:27 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53710,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3357,3356,3359,3354,3354,3356,3356,3356,3359,3354,3354,3356,3357,3354,3370,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3347,3370,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0125,-0.017,-0.009,-0.009,-0.0095,-0.014,-0.0095,-0.005,-0.0025,0.023,0.0315,-0.003,-0.014,-0.0065,-0.0015,0.0385,-0.004,22.3,22.1,22,22,22,22,22.1,22.1,22,22,21.8,21.9,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:20.725,11793360,2025-03-07 12:08:21.095,11793730,REST,53.694,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:30 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53709,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3357,3355,3359,3353,3354,3356,3356,3356,3359,3354,3354,3356,3357,3354,3369,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3347,3370,-273,100,3008,3358,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.013,0.017,0.009,0.0085,0.008,0.0125,0.0085,0.005,0.004,-0.021,-0.0325,-0.0005,0.009,0.0035,0.0005,-0.045,-0.002,22.3,22,22,21.9,21.9,22,22.2,22.2,21.9,21.9,21.9,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:23.725,11796360,2025-03-07 12:08:24.095,11796730,REST,53.6925,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:33 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53709,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3357,3355,3359,3353,3354,3356,3355,3356,3359,3354,3354,3356,3357,3354,3369,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3346,3369,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.016,-0.0225,-0.0135,-0.0055,-0.003,-0.0025,-0.001,-0.0075,-0.01,-0.009,0.009,0.0135,0.004,-0.0115,-0.026,0.042,-0.0045,22.3,22.1,22,22,21.9,22.1,22.3,22.3,22,22,22,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:26.725,11799360,2025-03-07 12:08:27.095,11799730,REST,53.6899,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:36 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53708,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3357,3355,3359,3353,3355,3356,3356,3356,3358,3354,3354,3356,3357,3353,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3346,3369,-273,100,3008,3359,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0025,-0.002,-0.001,-0.0065,-0.007,-0.01,-0.008,0,0.003,0.025,0.022,-0.011,-0.015,0.0005,0.0105,0.006,-0.0035,22.3,22,22,22,22,22.1,22.2,22.2,22,21.9,21.9,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:29.725,11802360,2025-03-07 12:08:30.095,11802730,REST,53.6895,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:39 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53699,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3357,3355,3358,3353,3354,3356,3355,3356,3358,3354,3354,3356,3357,3354,3369,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3346,3369,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.017,-0.0245,-0.015,-0.0075,-0.007,-0.008,-0.005,-0.008,-0.011,-0.002,0.0185,0.0115,0,-0.0125,-0.022,0.051,-0.0035,22.3,22,22,21.9,21.9,22,22.2,22.2,21.9,21.9,21.9,21.9,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:32.725,11805360,2025-03-07 12:08:33.095,11805730,REST,53.6894,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:42 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53701,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3356,3357,3355,3358,3353,3354,3356,3355,3356,3358,3354,3354,3356,3357,3354,3371,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3348,3371,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0165,0.024,0.013,0.007,0.0055,0.0095,0.0055,0.0085,0.0105,-0.001,-0.022,-0.0125,-0.0025,0.0065,0.016,-0.0565,-0.0025,22.2,22,22,22,21.9,22,22.2,22.1,21.9,21.9,21.8,21.9,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:35.725,11808360,2025-03-07 12:08:36.095,11808730,REST,53.6861,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:45 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53700,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3357,3355,3358,3353,3354,3356,3355,3356,3358,3354,3354,3355,3357,3354,3370,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3347,3370,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.005,-0.009,-0.005,0.002,0.0035,0.007,0.006,-0.002,-0.0055,-0.0215,-0.013,0.0135,0.0125,-0.008,-0.022,0.0105,-0.0035,22.3,22.1,22.1,22.1,22,22,22.2,22.2,22,22,22,22,22.1
6,0,6,1,0,6,1,1,2025-03-07 12:08:38.725,11811360,2025-03-07 12:08:39.095,11811730,REST,53.6848,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:48 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53699,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3357,3355,3358,3353,3354,3356,3355,3356,3358,3354,3354,3356,3357,3354,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3345,3368,-273,100,3008,3358,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0025,0.0055,0.003,-0.0035,-0.0055,-0.0085,-0.0065,0.001,0.005,0.023,0.013,-0.015,-0.016,0.003,0.017,-0.009,-0.003,22.2,22.1,22,22.1,22,22,22,22,22,21.9,21.8,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:41.725,11814360,2025-03-07 12:08:42.095,11814730,REST,53.6853,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:51 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53697,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3357,3355,3358,3353,3354,3356,3355,3356,3358,3354,3354,3355,3357,3354,3367,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3344,3367,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.016,-0.023,-0.014,-0.0055,-0.003,-0.003,-0.0015,-0.007,-0.0105,-0.0085,0.0095,0.0135,0.0035,-0.0115,-0.0255,0.043,-0.0045,22.3,22,22,22,21.9,22,22.1,22.1,21.9,21.9,21.8,21.9,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:44.725,11817360,2025-03-07 12:08:45.095,11817730,REST,53.6822,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:54 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53700,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3357,3355,3358,3353,3354,3356,3355,3355,3358,3354,3354,3355,3357,3354,3370,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3347,3370,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.015,-0.0215,-0.013,-0.0035,-0.0025,-0.001,0,-0.0055,-0.009,-0.012,0.005,0.014,0.0065,-0.0115,-0.026,0.038,-0.004,22.3,22,22,22,22,22,22.2,22,21.9,21.8,21.8,21.9,21.9
6,0,6,1,0,6,1,1,2025-03-07 12:08:47.725,11820360,2025-03-07 12:08:48.095,11820730,REST,53.6822,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:05:57 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53699,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3357,3355,3358,3353,3354,3356,3355,3355,3358,3354,3354,3355,3356,3354,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3345,3368,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.015,0.0225,0.013,0.005,0.003,0.004,0.0015,0.008,0.011,0.0075,-0.0125,-0.0155,-0.0065,0.0075,0.0225,-0.0495,-0.004,22.3,22,22,22,22,22,22.1,22.3,21.9,21.9,21.9,22,21.9
6,0,6,1,0,6,1,1,2025-03-07 12:08:50.725,11823360,2025-03-07 12:08:51.095,11823730,REST,53.6798,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:06:00 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53699,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3356,3355,3358,3353,3354,3356,3355,3355,3358,3353,3353,3355,3356,3353,3369,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3346,3369,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0155,0.0215,0.012,0.009,0.0085,0.012,0.0075,0.0085,0.0105,-0.011,-0.0295,-0.0055,0.005,0.005,0.0065,-0.0545,-0.003,22.2,22.1,22,21.9,22,22,22.1,22.2,22,22,21.9,21.9,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:53.725,11826360,2025-03-07 12:08:54.095,11826730,REST,53.68,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:06:03 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53698,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3357,3355,3358,3353,3354,3356,3354,3355,3358,3353,3353,3355,3356,3353,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3344,3367,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.013,-0.0185,-0.0105,-0.009,-0.0095,-0.0135,-0.009,-0.006,-0.0045,0.021,0.031,-0.001,-0.013,-0.0085,-0.003,0.042,-0.0045,22.3,22.1,22.1,22.1,22.1,22.1,22.3,22.3,22,22,22,22,22.1
6,0,6,1,0,6,1,1,2025-03-07 12:08:56.725,11829360,2025-03-07 12:08:57.095,11829730,REST,53.6782,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:06:06 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53698,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3356,3355,3358,3353,3353,3355,3355,3355,3358,3353,3353,3355,3356,3353,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3345,3368,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0145,-0.02,-0.011,-0.01,-0.0095,-0.013,-0.0095,-0.0065,-0.0055,0.018,0.03,0,-0.0125,-0.008,-0.0055,0.044,-0.0055,22.2,22.1,22,22,22,22,22.1,22.2,22,21.9,21.9,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:08:59.725,11832360,2025-03-07 12:09:00.095,11832730,REST,53.6771,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:06:09 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53687,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3356,3355,3358,3352,3353,3356,3354,3355,3358,3353,3353,3355,3356,3353,3367,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3344,3367,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.005,0.006,0.0025,0.007,0.0075,0.012,0.0085,0.002,-0.0005,-0.0255,-0.029,0.005,0.0125,-0.001,-0.0115,-0.02,-0.003,22.2,22.1,22.1,22.1,22.2,22,22,22.2,22,22,21.9,22,22
6,0,6,1,0,6,1,1,2025-03-07 12:09:02.725,11835360,2025-03-07 12:09:03.095,11835730,REST,53.6762,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:06:12 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53688,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3354,3356,3355,3358,3353,3354,3355,3354,3355,3358,3353,3353,3355,3356,3353,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3345,3368,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0115,-0.015,-0.0085,-0.0095,-0.009,-0.013,-0.01,-0.0045,-0.003,0.024,0.031,-0.005,-0.0145,-0.005,0,0.035,-0.0045,22.2,22.1,22.1,22,22,22,22.1,22.1,22,22.2,22,22,22.2
6,0,6,1,0,6,1,1,2025-03-07 12:09:05.725,11838360,2025-03-07 12:09:06.095,11838730,REST,53.6741,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:06:15 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53688,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3356,3355,3358,3353,3353,3355,3354,3355,3357,3353,3353,3355,3356,3353,3368,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3345,3368,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0055,-0.0095,-0.0055,0.002,0.004,0.007,0.0055,-0.0025,-0.0055,-0.0215,-0.012,0.0135,0.012,-0.008,-0.0225,0.0105,-0.004,22.3,22.3,22.1,22.2,22.1,22.1,22.3,22.4,21.9,22.1,22.1,22.1,22.2
6,0,6,1,0,6,1,1,2025-03-07 12:09:08.725,11841360,2025-03-07 12:09:09.095,11841730,REST,53.673,0,0,0,0,0,0.0517,0,0,0,REST,Rest,1,1,00:06:18 030,48.2728,48.2211,0.2293,0,,,0,0,0,0,0,0,0,0,53687,0,45000,45000,1,100,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3355,3356,3355,3358,3353,3353,3355,3354,3355,3357,3353,3353,3355,3356,3353,3367,35,34,35,31,26,34,14,16,17,15,17,15,20,23,23,27,3344,3367,-273,100,3008,3355,16608,263,0,0,0,202,0,0,0,1,0,1,0,0,1,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0025,0.005,0.003,-0.0045,-0.0065,-0.008,-0.0065,0.0015,0.0045,0.024,0.014,-0.0145,-0.016,0.0035,0.017,-0.008,-0.0035,22.3,22.2,22.1,22,22,22,22.2,22.3,22,21.9,21.9,22,22
